"Data Source","World Bank","",""
"Last Updated Date","","",""
"","","",""
"","","",""
Country Name,Country Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
"Micronesia, Fed. Sts.",FSM,3112.46491723246,3282.91824685943,3347.64556913981,3543.74966824326,3459.88583986166,3663.78236228922,3526.09250594956,3296.33568727784,3380.53310212796,3409.41700394847,3555.49951989363,3609.87256369558,3623.19636273235,3692.41720136136,3586.11247849917,3685.99439466343,3701.35082122551,3665.65753455567,3601.90031821178,3674.48835418326,3764.95289087757,3901.67577698307,3828.74704775533,3680.10650035034,3575.85071357893,3723.39901795888,3746.13008308173,3813.44207942995,3798.59203794112,3940.26446989917,3852.20025570019,3946.41608109166,3814.99076486823,3814.72009332148,3824.1523439548
"Middle East, North Africa, Afghanistan & Pakistan",MEA,9205.14469478033,9095.26186314465,9368.71574867606,9318.9038437748,9316.93121462318,9366.08262225586,9618.56879845384,9752.91641350353,9957.32725384449,10015.5526857452,10377.1186335777,10360.0397376522,10367.4333095409,10569.3605509192,11141.1063561571,11442.4114435944,11811.968610274,12144.084037953,12379.3917296462,12295.7832638917,12616.921437154,12850.9829506654,12973.5733147368,12954.7561844108,13111.2880274314,13259.9310242112,13645.8359003348,13723.8357090461,13842.6400835174,13860.9343986019,13244.125517565,13650.4958301501,14243.8848577148,14296.2954321092,14355.1405957863
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,6461.53898673099,6309.72287354571,6459.15146530137,6396.37700879669,6376.21789520586,6424.18240152771,6654.7778945048,6725.71270614041,6940.19317083215,7072.10613469789,7321.33920430307,7371.20338714936,7458.14500325603,7487.94059550361,7878.43652061041,8072.53976089447,8330.06335305419,8635.00034712355,8759.22767643736,8835.79578956671,9055.96117517288,8989.2035290479,8986.48158861617,8909.01723360065,8995.01437462643,9042.19421356406,9416.20056639579,9563.29227886463,9616.69771490976,9629.48608824149,9317.39918230766,9525.12514890875,9800.72244713619,9915.1352502569,10005.7742574058
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,6449.12589427744,6297.01751129194,6445.51855503461,6382.21697250827,6361.38136473518,6409.36639586248,6637.3896393217,6709.96413755907,6926.20863517771,7058.95936198575,7302.94726381604,7349.03717282266,7431.51875495549,7463.4997859343,7856.02203464189,8051.28603801376,8305.93163852024,8609.12407426356,8733.80596118955,8811.65429381035,9031.31975575147,8967.41983587631,8965.99659380495,8889.86942356262,8974.15582612076,9021.46155425322,9395.45474768035,9541.20621317531,9593.49548105505,9605.52420146062,9289.51192984256,9497.25769111683,9771.32115919459,9881.84787217171,9960.20176631377
Middle income,MIC,4636.8778018825,4638.66053060891,4713.16548346677,4810.46014929843,4913.28821079504,5037.84611712168,5247.94896126895,5428.17485468213,5495.92396527605,5616.29770391168,5832.65010726491,5958.77829929485,6149.95076260906,6418.30293939766,6814.61890823763,7196.01062713529,7660.03313502154,8192.68646199635,8529.93088668596,8729.20567260891,9292.00637276254,9733.00899592607,10120.5725253147,10537.1162027731,10930.862711205,11304.3987479773,11717.3629616092,12191.1259244473,12652.622763287,13026.1921227651,12674.2010645982,13466.4888753658,13929.3023033056,14521.6809816517,15048.5526322651
Moldova,MDA,15902.8943232278,13342.0600237962,9461.42772606577,9363.59309935118,6490.35310271769,6428.83979448752,6063.14051693664,6185.83952473232,5783.48593751483,5597.46512850295,5727.07922525352,6090.03474356112,6580.27841436838,7034.35784911687,7573.6178454751,8161.47344724765,8577.02858037286,8854.83397616724,9563.69814290939,9001.23432081622,9649.9509930271,10217.3087761255,10158.3854676883,11080.0634585341,11641.1208436577,11691.0797484184,12377.366678394,13118.8219369605,13895.5043655692,14621.2401362286,13559.2600217483,15682.0703284653,15358.0153548867,15990.4793311152,16376.6113704265
Mongolia,MNG,6637.81926731198,5874.25558231388,5324.48759689987,5162.0998701038,5213.84632608076,5457.68501570005,5494.32133981897,5628.10663484223,5735.84383645771,5829.16641455929,5818.24307842901,5917.07088396343,6117.9824222592,6463.78966651762,7070.667158451,7499.84803935428,8043.99678108557,8750.13407442299,9379.85489687765,9095.9769892529,9507.118823625,10960.0959283864,12078.9185320062,13210.0945665668,13943.4277148653,13974.5967260365,13898.1456953585,14401.5375067562,15230.2408828847,15790.6961126441,14801.3420829185,14792.2509086422,15310.4349469163,16222.8638898529,16842.6505873797
Montenegro,MNE,,,,,,,,14638.7970938907,15403.0521357994,13993.4155102209,14452.2762793739,14552.555913276,14770.3164485924,15076.7139308442,15716.1406519937,16348.9675325821,17727.4395602504,18966.5316118445,20239.0055766337,18985.0166440648,19476.2433855105,20110.5703706069,19576.4932347548,20201.3754091056,20641.850118964,21131.9286652777,21834.1824200766,22513.8741282681,23562.2739681383,24585.2179072849,20904.6866227364,23690.0773513056,25583.4216629604,27243.51720726,28105.7093264336
Morocco,MAR,4418.66015625,4656.1259765625,4483.24951171875,4379.76416015625,4771.0927734375,4444.228515625,4916.47998046875,4766.1103515625,5033.92333984375,5043.6650390625,5100.11572265625,5417.57861328125,5544.07177734375,5810.05322265625,5996.39013671875,6103.42236328125,6488.673828125,6620.59033203125,6901.95068359375,7063.72705078125,7210.63671875,7503.79296875,7628.64404296875,7839.0322265625,7951.79833984375,8198.80859375,8141.9404296875,8450.0087890625,8611.75,8768.17578125,8054.56298828125,8623.265625,8690.4482421875,8915.3515625,9162.7470703125
Mozambique,MOZ,547.622781432196,563.512103416232,510.82282292831,549.048759770955,546.209688164263,525.418671837499,562.857456341656,612.371551265915,660.650177820748,722.305561379979,711.976393527396,785.790173616246,842.645266172761,883.239121472194,934.133964844421,970.38995609863,1041.80471709595,1095.12568701598,1141.94256161019,1178.70909947834,1224.23020471309,1275.52959822581,1338.51594866104,1385.83254864214,1449.92926632722,1512.5997455554,1537.90853271216,1532.0073576114,1538.83512127022,1528.88988354373,1466.12476474476,1457.23540930922,1476.66560298097,1512.27640791481,1500.31427446351
Myanmar,MMR,775.328254381998,759.282764169726,821.327755047125,859.345526733596,911.468427954616,962.209421824521,1011.15993423274,1054.76742791265,1102.79096369399,1209.01642809997,1359.93038778036,1498.31163236525,1661.73588517132,1874.17128269389,2110.23728495831,2377.90258162976,2669.32700379999,2968.3033151236,3254.738978881,3578.17424704515,3893.79030665874,4078.61220919965,4340.99945069174,4666.95376141392,5006.50667149767,5313.88615901476,5580.98977273232,5877.87465558175,6201.26341429803,6562.98898478625,5926.83450206681,5178.44718217164,5350.47666899931,5364.13797034429,5276.29433987853
Namibia,NAM,7281.77892577888,7618.33278184449,7911.01025804281,7541.56081791845,7437.33529036109,7506.10484034086,7538.92462342201,7656.32512542986,7709.89004370134,7773.94354148714,7858.38789521253,7786.54169496761,8017.28134128559,8237.36597245597,9130.82442337694,9245.1365329555,9773.29833199798,10162.2400708746,10286.5124067605,10166.2899453939,10614.6201576671,10965.2729759535,11266.6089486464,11593.5753768689,11982.6963648348,12166.5658392058,11846.7880832757,11408.7253099967,11214.38604306,10813.3044681944,9652.24827219463,9709.09930646771,9953.09752403491,10137.6726120025,10281.3356402988
Nauru,NRU,30123.366206368,23836.9645933961,19620.383633736,16326.1379484655,15640.7583760055,14361.7946919817,12636.1815903094,11488.9913261969,10133.6780606971,9478.30050692905,8844.94679373008,8277.86825221942,7487.93107727707,7526.41594992197,7200.94828845528,7208.83070771819,7829.71497360134,6109.60106113352,7339.57869508137,6926.97979734746,6908.3570297951,7881.13125592445,9639.56633771324,9798.48256139004,11112.9673369473,11270.4681981308,11529.8856976118,10631.9143863208,10401.2803984916,11183.095616258,11304.5723318731,12112.2358384228,12363.6457029853,12372.5209531064,12468.7614524615
Nepal,NPL,1808.26490041654,1874.27513595212,1896.97166297747,1916.94352666156,2023.11519682155,2043.60517160069,2105.50832713857,2166.3126334505,2188.2220157023,2242.65011822095,2340.81563141298,2413.8142127556,2380.24424587571,2439.49479601556,2521.54105171428,2580.23106308364,2641.34799494749,2708.7143922589,2852.60983167965,2961.83900365912,3085.31407004502,3176.65040602417,3316.50073452021,3426.5579593796,3621.73168937112,3745.26182249477,3743.7445783578,4071.70431755798,4371.38571771897,4607.52454717112,4412.5420439395,4546.22970006289,4763.38751073946,4861.23030387639,5046.81592972946
Netherlands,NLD,43128.3126390938,43833.4841712698,44245.5254850329,44490.7561855682,45532.8045253849,46720.2879220144,48095.966024712,49881.8758323461,51879.3803259073,54134.3622865113,56016.8727218416,56887.4332731111,56664.4134372303,56452.8674805644,57391.3645202468,58422.0135197444,60391.544265121,62601.6205718183,63678.4032834996,61029.7298855714,61518.5540088717,62318.1416226231,61480.8126014961,61281.288807752,62045.8563802085,63081.3941350677,64267.736357935,65666.0036593237,66758.2640145753,67847.8542926795,64862.1922496366,68573.5648786446,71324.0360349277,70198.9297909022,70498.8840396071
New Zealand,NZL,30695.4673486392,28924.7432009087,28938.0980223644,30438.6278566661,31574.3568979925,32584.6549851439,33231.4477971415,33480.1450529262,33469.2534254937,35084.291368526,35879.7911310766,36885.644684201,37959.0650638123,38976.9126257578,39971.7705007585,40848.2981387428,41475.1217441795,42346.0894838728,41561.1820713151,41132.3368456501,41270.9285099133,41814.8851834052,42570.3332823343,43338.4373782961,44255.5046637459,44963.8339159182,45626.6818435018,46193.2884771696,46947.937247914,47362.3199332352,46266.3954728951,48248.7176729892,49964.1765523158,49508.2697230172,49316.3999433708
Nicaragua,NIC,4217.60888499484,4113.68749893654,4037.27548904798,3934.09275716749,3979.98533697261,4130.28612675871,4311.49316853482,4408.32889987936,4502.59836619887,4750.94886822618,4878.24776981667,4958.32771126837,4935.48539005128,5000.6117655634,5204.38202801757,5356.95850970538,5500.40577576797,5697.21109549591,5809.09964464617,5538.3658931707,5701.12790180564,5976.25284495841,6275.7876907774,6494.14961103199,6712.21749816316,6939.03286207731,7158.75799760378,7391.19683946294,7049.02753442352,6756.59375829081,6523.3698502278,7119.16923360042,7277.82264804562,7496.5292687685,7661.60202722818
Niger,NER,1411.84892200281,1362.74545343526,1347.33229741984,1309.6112110994,1291.68161029002,1280.3354211914,1239.47664115174,1217.31253567922,1294.16191156539,1247.64712892756,1190.56674543223,1233.06511808278,1248.82313660601,1231.2780915085,1192.0823507557,1233.87551052205,1260.12046671298,1252.74827252938,1300.55418500177,1277.69230957636,1336.56410237447,1318.10130997844,1403.18971067857,1423.26169034701,1462.82122998491,1471.66135329224,1500.00858681288,1520.0015371232,1574.33838262666,1612.63734693259,1615.69272448944,1585.59922021188,1717.51891457684,1689.56425367067,1803.4369300532
Nigeria,NGA,5423.8068960709,5301.36342299095,5403.15311816844,5154.75757918925,4929.26827930529,4797.51152154868,4869.82113341489,4884.04743279879,4880.87997128038,4781.67311002018,4889.00321939426,5039.54869772676,5654.89706065018,5905.31482803165,6275.29894529583,6496.93228200091,6702.94533358778,6949.42650737506,7215.76946222422,7581.40572117009,7962.6395731076,8153.53178680367,8265.9055121162,8581.207822956,8884.77428661657,8892.05798706748,8534.69281513898,8396.78452274331,8362.62330891339,8361.78664857198,7664.21099591193,7588.47885596359,7752.26206532009,7843.83461990405,7994.21563861459
North America,NAC,43996.1702778667,43289.6345077585,44104.3657635902,44730.6155696295,45989.2673962244,46672.279918969,47793.4147870381,49324.9458989698,50930.8571263208,52792.7989394401,54395.9872764444,54414.2316054862,54880.9996452037,55882.5388021726,57460.6504868586,58901.3751316749,59950.8137947404,60574.8958787286,60110.4620870865,58016.8608848414,59082.0189334998,59602.1365034568,60435.0747551988,61242.5035646543,62295.5003482894,63496.1568234086,64079.9609801917,65200.6650984045,66672.0445786912,67938.3944189517,65982.8101708618,69833.4948761015,71184.9572983365,72394.1241275026,73462.0394138947
North Macedonia,MKD,12904.5403359693,12153.5487965327,11486.7759347648,10764.7468770222,10650.7833466603,10501.1323953237,10551.5662666256,10787.5753615656,11092.8746195031,11519.0045020862,11988.2945978824,11571.8592198944,11830.3116732903,12077.8990922494,12683.4335090407,13354.5165282625,14118.2883359902,15118.3063672461,16038.1078627458,16084.2946742803,16731.1595676008,17201.3074960957,17190.0669173829,17758.3012027338,18452.282749234,19215.1537229479,19825.8546858981,20121.1344599839,20806.0084013242,21766.974473423,20971.5290718387,22144.2842571431,22822.3280431288,23455.319400522,24203.2859505244
Norway,NOR,57106.8839477005,58588.4683793671,60333.4494661276,61681.8032830775,64432.0723716969,66762.1587276864,69764.3814246187,73053.9655256434,74558.2948989562,75583.834403854,77587.2073182558,78791.3045707129,79447.0914824426,79728.7849973309,82440.9558801113,84079.996241889,85458.5466934023,87043.4979357593,86379.6624832291,83642.0695747773,83256.7880722557,83092.4342216441,84237.1495663816,84070.4583940478,84830.2558016961,85550.2942614495,85787.6174410424,87194.1115421374,87338.4708008985,87725.7283254613,86096.0508947506,88984.1386736515,91051.0831968407,90085.4382059786,91105.246799623
OECD members,OED,33043.7623125884,33121.7208624292,33501.6285243951,33675.1426668963,34468.6524585014,35125.0844779883,35956.7339918775,36997.4895944521,37811.653302447,38768.1259454055,40100.0736635285,40359.7742955811,40691.7246907504,41219.2890851894,42284.8711664127,43196.3601762154,44265.6201666808,45160.7672425497,45022.4637924216,43146.9846734134,44163.5000019848,44837.8963217335,45146.1602478402,45604.6500774203,46327.0750560206,47222.4264143199,47815.3606829439,48824.2005087167,49687.0078076748,50306.6814679338,48089.3143059651,50955.6018382245,52344.6903615246,52929.4284227082,53534.1656216465
Oman,OMN,35201.5524871089,35574.6761369599,36841.4011555658,37455.340258395,37782.723828978,38946.7742715175,39455.8264119985,41191.0312402444,40574.674486189,40145.9312841691,42086.0431536301,43492.2863754557,42654.1482671623,41247.5873733105,41351.7687385072,41551.1413844552,42540.4398485334,43696.9691440917,46586.3955926767,48304.1178923167,48191.6145135737,44440.3092616125,41964.0828578552,40854.4853548905,39639.9870514802,39813.7887054675,39860.9893909688,38691.1077105097,38673.6045360857,38292.3859682752,37560.5998714953,38719.4587682049,39780.2122774985,37793.6164427762,36721.0804634186
Other small states,OSS,14407.0704232495,14076.228316401,13505.9836557324,13483.805370705,13714.794716047,14215.750491219,14502.1646953872,15239.4093922069,15421.5736882684,15698.0012021483,16795.95587387,17023.5058206732,17347.1436296221,17881.8029685139,18422.1844604367,19007.4954733196,19953.3154365197,20703.8867531427,20620.442206477,19473.3520068419,19848.3886436507,20380.3634956804,20463.8716583833,20434.0465415066,20650.2474077089,21060.1163265695,21602.2090125289,22368.3596347617,22985.9819466315,23747.6947327908,22167.0818544728,23596.4033747237,24125.978168384,24570.763349387,25078.0428566251
Pacific island small states,PSS,5435.53184302754,5293.20281010757,5483.02010196233,5511.93157318265,5695.92154568622,5844.43135130163,5969.97226186683,5793.00270584546,5784.60795923229,6009.18052303907,5838.45255572265,5836.2597902551,5902.78478891851,5929.14454892221,6110.77688226056,6160.09276971647,6224.22941257368,6146.06973733894,6189.67466848363,6079.22065891627,6218.24218010191,6353.38836493369,6337.90322264197,6481.80346858781,6658.2674056849,6844.56953866979,6990.1887390315,7194.50395381984,7314.62180323215,7288.31019104527,6347.24222055557,6080.31594064428,6653.2312628164,7078.57376542142,7228.16086485168
Pakistan,PAK,3199.72962609833,3252.35104026309,3404.12138406329,3369.23795906028,3395.50432067539,3462.47336165841,3526.14160875155,3462.58145605889,3454.17665330544,3484.45678319813,3531.71291531612,3559.72784658715,3563.67846926558,3668.77938852508,3859.64601808903,4042.15457513378,4185.86655659206,4257.92556870432,4233.34830715497,4270.43882264229,4228.7817715945,4246.06710882497,4292.02110293486,4407.14705841377,4520.23463399286,4645.28631071145,4886.61212115378,5031.56060738433,5255.06350681272,5295.95295138203,5135.01459288839,5367.27364714762,5526.27928310213,5418.7693189297,5500.32394824285
Palau,PLW,17851.1833597407,18301.0508681131,16728.0210226785,14327.2728583551,15008.3189890158,16232.8372963508,17455.115927972,17408.8855585991,17358.2841361311,16093.4027866529,15447.9517644732,16433.6411703372,17075.2487452334,16579.3137978346,17015.6800255788,17507.4363236754,17749.7742778468,18255.6693104131,17574.0751337338,16688.7234642116,16524.0426937512,17670.9138744537,18279.8892705019,17931.4312359519,18786.8332875028,20212.0181058882,20449.1316608307,19821.0983603983,19572.3446450452,19519.018546453,18183.7369201975,15780.5501158866,16040.9080564681,16425.9722714446,
Panama,PAN,10263.688873241,10994.5496018421,11649.7957720553,12032.8075975884,12123.3492221421,12086.6434128166,12327.8514997327,13013.8909440715,13826.532301715,14261.7409202087,14572.9752457781,14427.8299350708,14507.1438361336,14957.5532657251,15875.1127056615,16867.960935567,18190.2741337857,20208.8215796091,21867.81875743,21822.98771721,22739.1106156183,24999.4605922405,26926.8852947452,28135.3278787268,28931.8044516019,29933.1555965973,30765.2371534884,31979.8122635605,32681.4463581168,33163.726919217,26881.7987214437,30932.7627809145,33915.1526066674,35872.9506479276,36394.9175291147
Papua New Guinea,PNG,3164.14887348766,3358.18865205789,3690.34502629694,4206.42911730353,4297.89116182918,4008.72203783633,4167.03622077872,3864.23030411237,3590.10012280793,3531.659532466,3326.79859970528,3211.75932963208,3100.79509952543,3064.44402995345,3046.33289602666,3136.58568251035,3202.48730426388,3345.85030363442,3233.91811872812,3349.64345389883,3579.17141222267,3514.83277391807,3577.4517726759,3615.28323843913,3998.61805004308,4154.52332559184,4275.74858615698,4322.22282084806,4211.1454741469,4301.61139205544,4077.63132163554,3976.90380116956,4125.49303365201,4205.84773981096,4288.52828988176
Paraguay,PRY,9962.4802784313,10040.3122459136,9948.42118145656,10178.4547948467,10459.0898500494,10908.2726627911,10825.2874881089,11033.0157241318,10802.5597410663,10435.3986807111,9998.5928544516,9749.25865842257,9610.74777842153,9903.45028992176,10187.194394255,10290.100822296,10672.9933252383,11141.8704701878,11751.1391651711,11601.2854565092,12738.5765601697,13109.4665717904,12834.8015915131,13700.7030515391,14219.3544308099,14427.6002349811,14826.6636909978,15320.3366476954,15592.9841390322,15321.3245528947,14991.6606201148,15406.1670646576,15259.1456311862,15826.087501295,16296.2836189263
Peru,PER,6317.07906710902,6322.5749048607,6161.63575258419,6355.26196593997,6997.70582373207,7372.04245454078,7437.19257195658,7773.82700600992,7603.80928968867,7585.32788841374,7669.0953178046,7611.6662817532,7931.57975039907,8174.37942683849,8495.986392858,8949.95442691077,9547.91327762554,10286.3548193625,11151.530521564,11204.3768755244,12059.0180183322,12726.5999815198,13395.3993805891,14052.1376191683,14244.5660212948,14542.7930911313,14917.4489473588,15069.5221084659,15386.2601642505,15463.5432397882,13609.5999609595,15280.5512106486,15559.821643644,15327.5819994558,15661.7497711956
Philippines,PHL,4504.46230383567,4378.39532090518,4293.71810131081,4283.15967786629,4374.06721651165,4477.32317711022,4631.77197705972,4758.70845808515,4616.67292900617,4650.75926947589,4740.43891694569,4778.4008437474,4856.49948429567,5003.38317718716,5229.45080700165,5386.81653712891,5578.57225112139,5840.06810169965,5987.03757861835,5965.30730902221,6273.03927731515,6388.31296959977,6697.55620962768,7016.53846470436,7340.361585912,7691.76308685047,8131.82537948653,8584.13622709699,9016.28659637608,9452.2939715981,8455.18457134106,8857.78995115514,9457.10395402883,9898.53294588746,10375.9404179938
Poland,POL,12821.4636316574,11879.7539252619,12141.2351323725,12563.1045363124,13200.1614164951,14227.5663687798,15083.09812162,16031.7211485265,16766.6492883267,17556.0026927987,18566.3546288772,18800.6018648402,19166.9137058143,19855.6317989181,20878.6545002534,21568.9476594356,22921.1975887696,24484.0656663756,25553.9058406534,26204.410367111,27112.1333797381,28521.6612623568,28952.9157305301,29168.624211075,30334.8786569618,31700.3682364154,32675.3052259954,34354.5987616319,36500.4114282584,38181.6230334689,37852.8021313639,41059.5847829682,43405.0215797441,43672.7668014946,45153.0439773281
Portugal,PRT,27190.5720267043,28443.7945360373,28776.0475772619,28153.6155177216,28348.8658386372,29460.8141864852,30378.7557756388,31574.4021979121,32925.6638725858,34018.9637066505,35069.827570513,35500.226680409,35578.5200308997,35115.3795144127,35658.1298257503,35870.3092741499,36387.5367379519,37226.47026267,37291.504896966,36092.8109314685,36703.1141882821,36127.2949766154,34804.6333340481,34651.7719455055,35097.4098263229,35803.3575649769,36636.2978441633,37943.1150505673,39123.6151282571,40188.2868799219,36852.22873381,38657.6677223425,41070.861152974,41768.2549192626,42197.2025135828
Post-demographic dividend,PST,36375.7271673778,36411.6822814656,36715.8493564066,36742.9266476775,37503.1286942702,38263.3365440271,39094.7895584644,40170.2917579393,41038.1405844399,42246.3328919222,43762.1566063893,44277.9971470933,44757.5270716117,45453.9427796931,46711.8088902163,47766.888180537,48968.1059610766,50004.5938639974,49922.1584385831,47865.9128065078,49038.843112135,49736.6833384161,50035.000326229,50535.5008140651,51236.9421219202,52055.5180828139,52761.7427484299,53887.9630625978,54895.8897182902,55715.5565264182,53247.1258755563,56311.677590959,57682.9366418842,58518.6227353904,59187.8705268741
Pre-demographic dividend,PRE,3604.0012200427,3246.30034933887,3231.03822609274,3108.25214086957,3005.27221852335,3000.32858476478,3083.59422489559,3186.48381663137,3306.55960127258,3343.68720004559,3429.70317873384,3478.54310668082,3594.43630988008,3485.95546224373,3782.99047596997,3895.30309478367,4021.52472717459,4153.51406143983,4293.71626997956,4378.09919247674,4539.58255211005,4606.71107326448,4704.96477071245,4833.19169685647,4940.701417994,4951.55666271614,4929.40810283355,4874.71149447624,4868.45975712931,4888.59916995327,4558.12052329208,4535.27416519741,4624.99225982559,4619.11355930906,4656.63637010841
Puerto Rico (US),PRI,26738.8144405273,27162.1507880615,28219.1160498293,29282.1121792431,30225.7807602628,31310.1801642693,31677.2302541644,32915.7905705568,34537.1851859472,36216.8380896225,37298.5450447133,39568.5528383032,39879.7295566967,39876.0670237773,43355.8226365269,42555.7081189669,42133.9682748773,41888.6232716478,41358.0689136668,40772.3514249612,40777.6892825687,40972.5364074959,41347.4542013586,41556.7852350074,41593.6798280708,41737.6068571153,41858.2626698462,41479.9977732034,41119.3088051648,41656.3291581369,40171.38668761,40559.474811812,42310.9585064702,42837.8994791262,44205.7494879255
Qatar,QAT,71584.3761008266,68122.8639906324,73450.9520794121,70250.6988205416,69119.8834809747,68732.4655730397,69746.1505971988,87140.0414805606,91901.0695568133,90837.3739354159,93186.9710440179,92115.7349961796,94111.5966588338,93224.3623187548,107023.577147067,107784.417294658,115383.630413612,109579.67852883,109206.297312914,108435.74676157,129044.708988673,145590.759374614,143830.55475292,136453.930654184,128013.946689103,123070.823231761,120054.244506415,115064.83603436,114909.792335472,113160.839750596,103061.899444607,116832.656941972,114740.16518158,116563.992526162,110889.792701691
Romania,ROU,16316.912333926,14333.0301191021,13195.0965262879,13415.0744360432,13962.8317660865,14863.2472312959,15488.6217092877,14780.0590188185,14510.0533572297,14478.109394247,14853.6679659943,15848.3696371638,17061.7001240442,17587.5355528951,19532.5610216283,20571.0108222199,22354.6564902844,24328.4940230196,27039.7122195334,25761.7373850906,24903.0077613835,26150.8560702105,26767.5666532405,26942.0436130341,28156.2475476815,29181.9991893663,30189.2729172886,32852.7718069627,34829.0402990684,36399.6255565426,35283.7523567852,37534.1559176911,39256.9888833852,40116.8555054263,40504.0002945958
Russian Federation,RUS,29643.595703125,28066.921875,23965.244140625,21899.517578125,19153.36328125,18363.712890625,17699.869140625,17977.3515625,17052.755859375,18200.3203125,20104.75,21219.904296875,22319.677734375,24057.927734375,25894.146484375,27656.658203125,30022.671875,32630.369140625,34342.2265625,31654.00390625,33063.5859375,34444.64453125,35740.69921875,36260.06640625,35853.24609375,35037.15234375,35005.44921875,35570.390625,36536.6953125,37319.3203125,36376.3359375,38638.4296875,38214.49609375,39887.33984375,41704.7109375
Rwanda,RWA,1122.99132414558,1072.69710641561,1112.59034456897,984.217529921952,575.367548491022,931.367790069386,888.131009878549,874.694728296322,913.71963460585,945.733218859969,1016.66199090104,1093.18409838429,1220.7394919553,1220.49916686742,1277.19280440829,1360.29587570276,1446.71094686551,1516.26750609323,1641.77767401672,1699.94452992694,1779.15851051568,1874.21498172873,1988.01219478847,2032.40480194092,2106.21454365589,2238.53941469642,2316.63731573814,2351.59686866227,2493.44001744938,2667.46458436613,2520.31739425373,2733.43566762447,2892.45964942821,3062.99909649442,3264.64451474392
Samoa,WSM,3990.92671302249,3891.62983852199,3861.88898142388,3986.45388042165,3854.03940619772,4077.99085675777,4333.51287211017,4325.13822221329,4386.51915961412,4448.31977912795,4638.59446502597,4941.1152254089,5183.45456244226,5425.44383557984,5568.34734622238,5914.889706043,6017.47704264273,6013.27628827659,6182.76327854773,6104.12751491364,6427.31156227699,6616.7710962495,6311.96070235073,6262.32372017912,6247.90480904724,6432.35979168526,6887.30523545286,6919.01572858501,6805.0451717529,7033.52113384547,6745.29241350438,6350.11428353253,6449.36505263744,7383.74570300182,7686.24942571869
San Marino,SMR,,,,,,,,66923.030342425,71024.5594991968,76474.1297159699,77149.4159964233,80420.7698522018,79649.5323827509,81688.3786834342,80724.8087680421,81632.1748989576,83781.547393613,86785.0181147659,85120.2868772716,73093.8317013426,68669.2526491343,64214.1187563371,58176.3777973964,58467.9769550045,58743.5844219421,59647.6594557072,60669.8186167521,59524.5597904018,59194.0442905609,60171.0471344217,55998.071099456,64745.1316780701,70887.573899815,70951.7895931976,
Sao Tome and Principe,STP,3883.20429842266,3844.8963771482,3798.88352929514,3771.28612416062,3788.48370442152,3802.29132302174,3801.08164933857,3784.7902343178,3828.99823839083,3878.13108525246,3852.89042721453,3907.0192818698,3942.76040695115,4161.63833167542,4202.56186898775,4371.49721644128,4644.18044669991,4698.08416961839,4873.1813112046,4919.19529822865,4882.04796466341,4876.47315792145,4919.55294386577,5072.11200195866,5223.09572886388,5210.2037755431,5388.5091334891,5521.20249597413,5674.72379094011,5702.08347071236,5742.94724858826,5732.69456061536,5632.13890715047,5541.3016760535,5491.29829852275
Saudi Arabia,SAU,65196.573386053,67268.5518488763,67183.9100290945,64517.6652891052,62403.6937320122,60058.3174503511,59612.8125993665,58875.5473738828,58306.622809723,55878.1736494426,55962.2661342789,53309.111388544,50371.9783079834,52234.649280791,54196.5514152953,54931.7942450845,54373.737695386,53318.4191601834,54407.7081673247,51760.7643987566,54911.547517012,58645.4459416531,59471.7001909394,57998.4644619155,58872.2671400126,58498.5399040699,57308.4484127497,57942.5484983044,61359.4653740388,62647.7299487842,57420.7335736424,62690.4966645929,67178.5902274906,64481.8441927288,62792.7741476371
Senegal,SEN,2923.34412469673,2917.01427785027,2874.00297966311,2834.02797281318,2757.86087513844,2835.03272874496,2822.46837323856,2840.60808859832,2938.69162551525,3050.17800998696,3093.28791602615,3149.33113703503,3075.23157503112,3170.03494688479,3240.3020166984,3301.82076160815,3301.03152414193,3316.42037834774,3359.70567090311,3371.46166688616,3403.56707165919,3362.87940537332,3405.10864460824,3385.42590686562,3484.01219749797,3593.79477120389,3710.05531589724,3871.4514678592,3998.28635303406,4070.61227058594,4018.04129277358,4173.67741399619,4228.73382642974,4304.76148720232,4460.92372176318
Serbia,SRB,,,,,,9444.79079229147,10035.0555901615,10965.5278855606,11598.3788474662,10438.5043036479,11105.9948800547,11879.225653864,12661.9921205411,13273.7451115678,14194.4239957638,15077.621172828,15727.468589842,17028.1573139848,17983.3557621585,17488.1952473271,17841.5052482398,17986.6586186398,17993.8893372708,18163.2800557557,17922.510092839,18247.884779382,18889.4599757385,19439.0723263919,20454.310707953,21541.2157346761,21479.1679289814,23406.4036315634,24651.9500494588,25735.2402009063,26900.853091323
